word,anger,anticipation,disgust,fear,joy,negative,positive,sadness,surprise,trust
misfortune,0,0,0,1,0,1,0,1,0,0
misguided,0,0,1,0,0,1,0,0,0,0
mishap,0,0,1,1,0,1,0,1,1,0
misinterpretation,0,0,0,0,0,1,0,0,0,0
mislead,1,0,0,1,0,1,0,0,0,1
misleading,1,0,1,0,0,1,0,0,0,0
mismanagement,0,0,0,0,0,1,0,0,0,0
mismatch,0,0,0,0,0,1,0,0,0,0
misnomer,0,0,0,0,0,1,0,0,0,0
misplace,1,0,1,0,0,1,0,0,0,0
misplaced,0,0,0,0,0,1,0,0,0,0
misrepresent,0,0,0,0,0,1,0,0,0,0
misrepresentation,0,0,0,0,0,1,0,1,0,0
misrepresented,1,0,0,0,0,1,0,0,0,0
missile,0,0,0,1,0,0,0,0,0,0
missing,0,0,0,1,0,1,0,1,0,0
missionary,0,0,0,0,0,0,1,0,0,0
misstatement,1,0,1,0,0,1,0,0,0,0
mistake,0,0,0,0,0,1,0,1,0,0
mistaken,0,0,0,1,0,1,0,0,0,0
mistress,1,0,1,0,0,1,0,0,0,0
mistrust,0,0,1,1,0,1,0,0,0,0
misunderstand,0,0,0,0,0,1,0,0,0,0
misunderstanding,1,0,0,0,0,1,0,1,0,0
misuse,0,0,0,0,0,1,0,0,0,0
mite,0,0,1,0,0,1,0,0,0,0
moan,0,0,0,1,0,0,0,1,0,0
moat,0,0,0,0,0,0,0,0,0,1
mob,1,0,0,1,0,1,0,0,0,0
mobile,0,1,0,0,0,0,0,0,0,0
mockery,0,0,1,0,0,1,0,0,0,0
mocking,1,0,1,0,0,1,0,1,0,0
model,0,0,0,0,0,0,1,0,0,0
moderate,0,0,0,0,0,0,1,0,0,0
moderator,0,0,0,0,0,0,1,0,0,1
modest,0,0,0,0,0,0,1,0,0,1
modesty,0,0,0,0,0,0,1,0,0,0
modify,0,0,0,0,0,0,0,0,1,0
molestation,1,0,1,1,0,1,0,1,0,0
momentum,0,1,0,0,0,0,1,0,0,0
monetary,0,1,0,0,0,0,1,0,0,0
money,1,1,0,0,1,0,1,0,1,1
monk,0,0,0,0,0,0,1,0,0,1
monochrome,0,0,1,0,0,1,0,0,0,0
monogamy,0,0,0,0,0,0,0,0,0,1
monopolist,0,0,0,0,0,1,0,0,0,0
monsoon,0,0,0,0,0,1,0,1,0,0
monster,0,0,0,1,0,1,0,0,0,0
monstrosity,1,0,1,1,0,1,0,0,1,0
monument,0,0,0,0,0,0,1,0,0,0
moody,1,0,0,0,0,1,0,1,0,0
moorings,0,0,0,0,0,0,0,0,0,1
moot,0,0,0,0,0,1,0,0,0,0
moral,1,0,0,0,0,0,1,0,0,1
morality,0,0,0,0,0,0,1,0,0,1
morals,1,1,1,0,1,0,1,0,1,1
morbid,0,0,0,0,0,1,0,1,0,0
morbidity,1,0,1,1,0,1,0,1,0,0
morgue,0,0,1,1,0,1,0,1,0,0
moribund,0,0,0,0,0,1,0,1,0,0
morn,0,1,0,0,0,0,0,0,0,0
moron,0,0,0,0,0,1,0,0,0,0
moronic,0,0,0,0,0,1,0,0,0,0
morrow,0,1,0,0,0,0,0,0,0,0
morsel,0,0,0,0,0,1,0,0,0,0
mortal,0,0,0,0,0,1,0,0,0,0
mortality,1,0,0,1,0,1,0,1,0,0
mortar,0,0,0,0,0,0,1,0,0,0
mortgage,0,0,0,1,0,0,0,0,0,0
mortgagee,0,0,0,0,0,0,0,0,0,1
mortgagor,0,0,0,1,0,0,0,0,0,0
mortification,0,1,1,1,0,1,0,1,0,0
mortuary,0,0,0,1,0,1,0,1,0,0
mosque,1,0,0,0,0,0,0,0,0,0
mosquito,1,0,1,0,0,1,0,0,0,0
mother,0,1,0,0,1,1,1,1,0,1
motherhood,0,0,0,0,1,0,1,0,0,1
motion,0,1,0,0,0,0,0,0,0,0
motive,0,0,0,0,0,0,1,0,0,0
mountain,0,1,0,0,0,0,0,0,0,0
mourn,0,0,0,0,0,1,0,1,0,0
mournful,1,0,0,1,0,1,0,1,0,0
mourning,0,0,0,0,0,1,0,1,0,0
mouth,0,0,0,0,0,0,0,0,1,0
mouthful,0,0,1,0,0,0,0,0,0,0
movable,0,0,0,0,0,0,1,0,0,0
mover,0,0,0,0,0,0,1,0,0,0
muck,0,0,1,0,0,1,0,0,0,0
mucous,0,0,1,0,0,0,0,0,0,0
mucus,0,0,1,0,0,0,0,0,0,0
mud,0,0,0,0,0,1,0,0,0,0
muddle,0,0,0,0,0,1,0,0,0,0
muddled,0,0,0,0,0,1,0,0,0,0
muddy,0,0,1,0,0,1,0,0,0,0
muff,1,0,1,0,0,1,0,0,0,0
mug,1,0,0,1,0,1,1,1,0,0
mule,1,0,0,0,0,1,0,0,0,1
mum,0,0,0,1,0,1,0,0,0,0
mumble,0,0,0,0,0,1,0,0,0,0
mumps,0,0,0,0,0,1,0,0,0,0
murder,1,0,1,1,0,1,0,1,1,0
murderer,1,0,1,1,0,1,0,1,0,0
murderous,1,0,1,1,0,1,0,1,1,0
murky,0,0,1,0,0,1,0,1,0,0
muscular,0,0,0,0,0,0,1,0,0,0
music,0,0,0,0,1,0,1,1,0,0
musical,1,1,0,0,1,0,1,1,1,1
musket,0,0,0,1,0,0,0,0,0,0
muss,0,0,0,0,0,1,0,0,0,0
musty,0,0,1,0,0,1,0,0,0,0
mutable,0,1,0,0,0,0,1,0,0,0
mutant,0,0,0,0,0,1,0,0,0,0
mutilated,0,0,1,0,0,1,0,0,0,0
mutilation,1,0,1,1,0,1,0,1,0,0
mutiny,1,0,1,1,0,1,0,0,1,0
mutter,1,0,0,0,0,1,0,0,0,0
mutual,0,0,0,0,0,0,1,0,0,0
muzzle,0,0,0,1,0,1,0,0,0,0
myopia,1,0,0,0,0,1,0,1,0,0
mysterious,0,1,0,1,0,0,0,0,1,0
mystery,0,1,0,0,0,0,0,0,1,0
mystic,0,0,0,0,0,0,0,0,1,0
nab,0,0,0,0,0,1,0,0,1,0
nadir,0,0,0,0,0,1,0,0,0,0
nag,1,0,0,0,0,1,0,0,0,0
naive,0,0,0,0,0,1,0,0,0,0
nameless,0,0,1,0,0,1,0,0,0,0
nap,0,0,0,0,1,0,1,0,0,0
napkin,0,0,0,0,0,0,0,1,0,0
nappy,0,0,1,0,0,1,0,0,0,0
narcotic,0,0,0,0,0,1,0,0,0,0
nascent,0,1,0,0,0,0,0,0,0,0
nasty,1,0,1,1,0,1,0,1,0,0
nation,0,0,0,0,0,0,0,0,0,1
naturalist,0,0,0,0,0,0,1,0,0,0
naughty,0,0,0,0,0,1,0,0,0,0
nausea,0,0,1,0,0,1,0,0,0,0
nauseous,0,0,1,0,0,1,0,1,0,0
navigable,0,1,0,0,0,0,1,0,0,0
navigator,0,1,0,0,0,0,0,0,0,1
nay,0,0,0,0,0,1,0,0,0,0
neatly,0,0,0,0,0,0,1,0,0,0
necessity,0,0,0,0,0,0,0,1,0,0
nectar,0,0,0,0,0,0,1,0,0,0
needful,0,0,0,0,0,1,0,0,0,0
needle,0,0,0,0,0,0,1,0,0,0
needy,0,0,0,0,0,1,0,0,0,0
nefarious,0,0,1,1,0,1,0,1,1,0
negation,1,0,0,0,0,1,0,0,0,0
negative,0,0,0,0,0,1,0,1,0,0
neglect,0,0,0,0,0,1,0,0,0,0
neglected,1,0,1,0,0,1,0,1,0,0
neglecting,0,0,0,0,0,1,0,0,0,0
negligence,0,0,0,0,0,1,0,0,0,0
negligent,0,0,0,0,0,1,0,0,0,0
negligently,0,0,0,0,0,1,0,0,0,0
negotiate,0,0,0,0,0,0,1,0,0,1
negotiator,0,0,0,0,0,0,1,0,0,0
negro,0,0,0,0,0,1,0,1,0,0
neighbor,0,1,0,0,0,0,1,0,0,1
neighborhood,0,1,0,0,0,0,0,0,0,0
nepotism,1,0,1,0,0,1,0,1,0,0
nerve,0,0,0,0,0,0,1,0,0,0
nervous,0,1,0,1,0,1,0,0,0,0
nervousness,0,0,0,1,0,0,0,0,0,0
nest,0,0,0,0,0,0,0,0,0,1
nestle,0,0,0,0,0,0,1,0,0,1
nether,1,0,0,1,0,1,0,1,0,0
nettle,1,0,1,0,0,1,0,0,0,0
network,0,1,0,0,0,0,0,0,0,0
neuralgia,0,0,0,1,0,1,0,1,0,0
neurosis,0,0,0,1,0,1,0,1,0,0
neurotic,0,0,1,1,0,1,0,0,0,0
neutral,0,1,0,0,0,0,0,0,0,1
neutrality,0,0,0,0,0,0,0,0,0,1
newcomer,0,0,0,1,0,0,0,0,1,0
nicotine,0,0,1,0,0,1,0,0,0,0
nigger,0,0,0,0,0,1,0,0,0,0
nightmare,0,0,0,1,0,1,0,0,0,0
nihilism,0,0,0,0,0,1,0,0,0,0
nobility,0,1,0,0,0,0,1,0,0,1
noble,0,0,0,0,0,0,1,0,0,1
nobleman,0,0,0,0,0,0,1,0,0,1
noise,0,0,0,0,0,1,0,0,0,0
noisy,1,0,0,0,0,1,0,0,0,0
nomination,0,0,0,0,0,0,1,0,0,0
noncompliance,1,1,0,1,0,1,0,1,0,0
nonsense,0,0,0,0,0,1,0,0,0,0
nonsensical,0,0,0,0,0,1,0,1,0,0
noose,0,0,0,0,0,1,0,1,0,0
normality,0,0,0,0,0,0,1,0,0,0
nose,0,0,1,0,0,0,0,0,0,0
notable,0,0,0,0,1,0,1,0,0,1
notables,0,0,0,0,0,0,1,0,0,0
notary,0,0,0,0,0,0,0,0,0,1
noted,0,0,0,0,0,0,1,0,0,0
nothingness,0,0,0,0,0,1,0,1,0,0
notification,0,1,0,0,0,0,0,0,0,0
notion,0,0,0,0,0,0,1,0,0,0
notoriety,1,0,1,1,0,1,1,0,0,0
nourishment,0,0,0,0,0,0,1,0,0,0
noxious,0,0,1,1,0,1,0,0,0,0
nuisance,1,0,0,0,0,1,0,0,0,0
nul,0,0,0,0,0,1,0,0,0,0
nullify,0,0,0,0,0,1,0,0,1,0
numb,0,0,0,0,0,1,0,0,0,0
numbers,0,0,0,0,0,0,1,0,0,0
numbness,0,0,0,0,0,1,0,1,0,0
nun,0,0,0,0,0,1,0,0,0,1
nurse,0,0,0,0,0,0,1,0,0,1
nursery,0,0,0,0,1,0,1,0,0,1
nurture,1,1,1,1,1,0,1,0,0,1
nutritious,0,0,0,0,0,0,1,1,0,0
oaf,0,0,0,0,0,1,0,0,0,0
oak,0,0,0,0,0,0,1,0,0,0
oasis,0,1,0,0,1,0,1,0,0,1
oath,0,0,0,0,0,0,1,0,0,1
obedience,0,0,0,0,0,0,1,0,0,1
obese,0,0,1,0,0,1,0,0,0,0
obesity,0,0,1,0,0,1,0,1,0,0
obey,0,0,0,1,0,0,0,0,0,1
obi,0,0,1,1,0,1,0,0,0,0
obit,0,0,0,0,0,1,0,1,1,0
obituary,0,0,0,0,0,1,0,1,0,0
objection,1,0,0,0,0,1,0,0,0,0
objectionable,0,0,0,0,0,1,0,0,0,0
objective,0,1,0,0,0,0,1,0,0,1
oblige,0,0,0,0,0,1,0,0,0,1
obliging,1,1,1,1,1,0,1,0,1,1
obligor,0,0,0,1,0,1,0,0,0,0
obliterate,1,0,0,1,0,1,0,1,0,0
obliterated,1,0,0,1,0,1,0,0,0,0
obliteration,0,0,0,1,0,1,0,1,0,0
oblivion,1,0,0,1,0,1,0,0,0,0
obnoxious,1,0,1,0,0,1,0,1,0,0
obscene,0,0,1,0,0,1,0,0,0,0
obscenity,1,0,1,0,0,1,0,0,0,0
obscurity,0,0,0,0,0,1,0,0,0,0
observant,0,0,0,0,0,0,1,0,0,0
obstacle,1,0,0,1,0,1,0,1,0,0
obstetrician,0,0,0,0,0,0,0,0,0,1
obstinate,0,0,0,0,0,1,0,0,0,0
obstruct,1,0,0,1,0,1,0,0,0,0
obstruction,0,0,0,0,0,1,0,0,0,0
obstructive,1,0,0,0,0,1,0,0,0,0
obtainable,0,0,0,0,1,0,1,0,0,0
obtuse,0,0,0,0,0,1,0,0,0,0
obvious,0,0,0,0,0,0,1,0,0,1
occasional,0,0,0,0,0,0,0,0,1,0
occult,0,0,1,1,0,1,0,0,0,0
occupant,0,0,0,0,0,0,1,0,0,1
occupation,0,0,0,0,0,0,1,0,0,0
occupy,0,0,0,0,0,0,1,0,0,0
octopus,0,0,1,0,0,0,0,0,0,0
oddity,0,0,1,0,0,1,0,1,1,0
odious,1,0,1,1,0,1,0,0,0,0
odor,0,0,0,0,0,1,0,0,0,0
offend,1,0,1,0,0,1,0,0,0,0
offended,1,0,0,0,0,1,0,1,0,0
offender,1,0,1,1,0,1,0,1,0,0
offense,1,0,1,1,0,1,0,1,0,0
offensive,1,0,1,0,0,1,0,0,0,0
offer,0,0,0,0,0,0,1,0,0,0
offering,0,0,0,0,0,0,0,0,0,1
offhand,0,0,0,0,0,1,0,0,0,0
officer,0,0,0,0,0,0,1,0,0,1
official,0,0,0,0,0,0,0,0,0,1
offing,0,0,0,0,0,1,0,0,0,0
offset,0,1,0,0,0,0,1,0,0,0
offshoot,0,0,0,0,0,0,1,0,0,0
ogre,0,0,1,1,0,1,0,0,0,0
older,0,0,0,0,0,0,0,1,0,0
olfactory,0,1,0,0,0,1,0,0,0,0
oligarchy,0,0,0,0,0,1,0,0,0,0
omen,0,1,0,1,0,1,0,0,0,0
ominous,0,1,0,1,0,1,0,0,0,0
omit,0,0,0,0,0,1,0,0,0,0
omnipotence,0,0,0,1,0,1,1,0,0,0
omniscient,0,0,0,0,0,0,1,0,0,1
onerous,1,0,0,0,0,1,0,1,0,0
ongoing,0,1,0,0,0,0,0,0,0,0
onset,0,1,0,0,0,0,0,0,0,0
onus,0,0,0,0,0,1,0,0,0,0
ooze,0,0,1,0,0,1,0,0,0,0
opaque,0,0,0,0,0,1,0,0,0,0
openness,0,0,0,0,0,0,1,0,0,0
opera,1,1,0,1,1,0,1,1,1,1
operatic,0,0,0,0,0,1,0,0,0,0
operation,0,0,0,1,0,0,0,0,0,1
opiate,0,0,0,0,0,1,0,0,0,0
opinionated,1,0,0,0,0,1,0,0,0,0
opium,1,0,1,1,0,1,0,1,0,0
opponent,1,1,1,1,0,1,0,0,0,0
opportune,0,0,0,0,1,0,1,0,0,0
opportunity,0,1,0,0,0,0,1,0,0,0
oppose,0,0,0,0,0,1,0,0,0,0
opposed,1,0,0,1,0,1,0,0,0,0
opposition,1,0,0,0,0,1,0,0,0,0
oppress,1,0,1,1,0,1,0,1,0,0
oppression,1,0,1,1,0,1,0,1,0,0
oppressive,1,0,1,1,0,1,0,1,0,0
oppressor,1,0,0,1,0,1,0,1,0,0
optimism,0,1,0,0,1,0,1,0,1,1
optimist,0,0,0,0,0,0,1,0,0,1
option,0,0,0,0,0,0,1,0,0,0
optional,0,0,0,0,0,0,1,0,0,0
oracle,0,1,0,0,0,0,1,0,0,1
oration,0,0,0,0,0,0,1,0,0,0
orc,1,0,1,1,0,1,0,0,0,0
orchestra,1,0,0,0,1,0,1,1,0,1
ordained,0,0,0,0,0,0,1,0,0,1
ordeal,1,0,0,0,0,1,0,0,1,0
orderly,0,0,0,0,0,0,1,0,0,0
ordinance,0,0,0,0,0,0,0,0,0,1
ordination,0,1,0,0,1,0,1,0,0,1
ordnance,0,0,0,1,0,1,0,0,0,0
organ,0,1,0,0,1,0,0,0,0,0
organic,0,0,0,0,0,0,1,0,0,0
organization,0,1,0,0,1,0,1,0,1,1
organize,0,0,0,0,0,0,1,0,0,0
organized,0,0,0,0,0,0,1,0,0,0
orgasm,0,1,0,0,1,0,1,0,0,0
originality,0,0,0,0,0,0,1,0,1,0
ornamented,0,0,0,0,0,0,1,0,0,0
ornate,0,0,0,0,0,0,1,0,0,0
orphan,0,0,0,1,0,1,0,1,0,0
orthodoxy,0,0,0,0,0,0,0,0,0,1
ostensibly,0,0,0,0,0,1,0,0,0,0
oust,1,0,0,0,0,1,0,1,0,0
outburst,1,0,0,1,1,1,1,1,1,0
outcast,0,0,1,1,0,1,0,1,0,0
outcome,0,0,0,0,0,0,1,0,0,0
outcry,1,0,0,1,0,1,0,0,1,0
outdo,0,1,0,0,0,0,1,0,0,0
outhouse,0,0,1,0,0,1,0,0,0,0
outlandish,0,0,0,0,0,1,0,0,0,0
outlaw,0,0,0,0,0,1,0,0,0,0
outpost,0,0,0,1,0,0,0,0,0,0
outrage,1,0,1,0,0,1,0,0,0,0
outrageous,0,0,0,0,0,0,0,0,1,0
outsider,0,0,0,1,0,0,0,0,0,0
outstanding,0,0,0,0,1,1,1,0,0,0
outward,0,0,0,0,0,0,1,0,0,0
ovation,0,0,0,0,0,1,0,1,0,0
overbearing,1,0,0,0,0,1,0,0,0,0
overburden,0,0,0,0,0,1,0,0,0,0
overcast,0,0,0,0,0,1,0,0,0,0
overdo,0,0,0,0,0,1,0,0,0,0
overdose,0,0,0,0,0,1,0,0,0,0
overdue,0,1,0,0,0,1,0,1,1,0
overestimate,0,0,0,0,0,0,0,0,1,0
overestimated,0,0,0,0,0,1,0,0,0,0
overflow,0,0,0,0,0,1,0,0,0,0
overgrown,0,0,0,0,0,1,0,0,0,0
overjoyed,0,0,0,0,1,0,1,0,0,0
overload,0,0,0,0,0,1,0,1,0,0
overpaid,0,0,0,0,0,1,0,0,0,0
overpower,0,0,0,0,0,1,0,0,0,0
overpowering,1,0,0,1,0,1,0,0,0,0
overpriced,1,0,1,0,0,1,0,1,0,0
oversight,0,0,0,0,0,1,0,0,0,0
overt,0,0,0,1,0,0,0,0,0,0
overthrow,0,1,0,1,0,1,0,0,0,0
overture,0,1,0,0,0,0,0,0,0,0
overturn,0,0,0,0,0,1,0,0,0,0
overwhelm,0,0,0,0,0,1,0,0,0,0
overwhelmed,0,0,0,0,0,1,0,1,0,0
overwhelming,0,0,0,0,0,0,1,0,0,0
owing,1,1,1,1,0,1,0,1,0,1
ownership,0,0,0,0,0,0,1,0,0,0
oxidation,0,0,0,0,0,1,0,0,0,0
pacific,0,0,0,0,0,0,1,0,0,0
pact,0,0,0,0,0,0,0,0,0,1
pad,0,0,0,0,0,0,1,0,0,0
padding,0,0,0,0,0,0,1,0,0,0
paddle,0,1,0,0,0,0,1,0,0,0
pain,0,0,0,1,0,1,0,1,0,0
pained,0,0,0,1,0,1,0,1,0,0
painful,1,0,1,1,0,1,0,1,0,0
painfully,0,0,0,0,0,1,0,1,0,0
pains,0,0,0,0,0,1,0,0,0,0
palatable,0,0,0,0,0,0,1,0,0,0
palliative,0,0,0,0,0,0,1,0,0,0
palpable,0,0,0,0,0,0,0,0,1,0
palsy,0,0,1,1,0,1,0,1,0,0
panacea,0,0,0,0,0,0,1,0,0,0
panache,0,0,0,0,0,0,1,0,0,0
pandemic,0,0,0,1,0,1,0,1,0,0
pang,0,0,0,0,0,1,0,0,1,0
panic,0,0,0,1,0,1,0,0,0,0
panier,0,0,0,0,0,0,1,0,0,0
paprika,0,0,0,0,0,0,1,0,0,0
parachute,0,0,0,1,0,0,0,0,0,0
parade,0,1,0,1,1,1,1,0,1,0
paragon,0,1,0,0,1,0,1,0,0,1
paralysis,1,1,0,1,0,1,0,1,0,0
paralyzed,1,0,0,1,0,1,0,1,1,0
paramount,0,0,0,0,0,0,1,0,0,0
paranoia,0,0,0,1,0,1,0,0,0,0
paraphrase,0,0,0,0,0,1,1,0,0,0
parasite,0,0,1,1,0,1,0,0,0,0
pardon,0,0,0,0,0,0,1,0,0,0
pare,1,1,0,1,0,1,0,1,0,0
parentage,0,0,0,0,0,0,1,0,0,0
parietal,0,0,0,0,0,0,1,0,0,1
parish,0,0,0,0,0,0,0,0,0,1
parliament,0,0,0,0,0,0,0,0,0,1
parole,0,1,0,0,0,0,0,0,0,0
parrot,0,0,1,0,0,1,0,0,0,0
parsimonious,0,0,0,0,0,1,0,0,0,0
partake,0,0,0,0,0,0,1,0,0,1
participation,0,0,0,0,0,0,1,0,0,0
parting,0,0,0,0,0,0,0,1,0,0
partisan,0,0,0,0,0,1,0,0,0,0
partner,0,0,0,0,0,0,1,0,0,0
partnership,0,0,0,0,0,0,1,0,0,1
passe,0,0,0,0,0,1,0,0,0,0
passenger,0,1,0,0,0,0,0,0,0,0
passion,0,1,0,0,1,0,1,0,0,1
passionate,0,1,0,0,1,0,1,0,0,1
passive,0,0,0,0,0,1,0,0,0,0
passivity,0,0,0,0,0,1,0,0,0,0
pastime,0,0,0,0,0,0,1,0,0,0
pastor,0,0,0,0,1,0,1,0,0,1
pastry,0,0,0,0,1,0,1,0,0,0
pasture,0,0,0,0,0,0,1,0,0,0
patch,0,0,0,0,0,1,0,0,0,0
patent,0,0,0,0,0,0,1,0,0,0
pathetic,0,0,1,0,0,1,0,1,0,0
patience,0,1,0,0,0,0,1,0,0,1
patient,0,1,0,0,0,0,1,0,0,0
patriarchal,0,0,0,0,0,0,1,0,0,1
patrol,0,0,0,0,0,0,0,0,0,1
patron,0,0,0,0,0,0,1,0,0,1
patronage,0,0,0,0,0,0,1,0,0,1
patronizing,0,0,0,0,0,1,0,0,0,0
patter,1,0,0,0,0,1,0,0,0,0
paucity,1,0,1,0,0,1,0,1,0,0
pauper,0,0,0,0,0,1,0,1,0,0
pavement,0,0,0,0,0,0,0,0,0,1
pawn,0,0,0,0,0,1,0,0,0,1
pay,0,1,0,0,1,0,1,0,0,1
payback,1,0,0,0,0,1,0,0,0,0
payment,0,0,0,0,0,1,0,0,0,0
peace,0,1,0,0,1,0,1,0,0,1
peaceable,0,0,0,0,0,0,1,0,0,0
peaceful,0,1,0,0,1,0,1,0,1,1
peacock,0,0,0,0,0,0,1,0,0,0
peck,0,0,0,0,0,0,1,0,0,0
peculiarities,0,0,0,0,0,1,0,0,0,0
peculiarity,0,0,0,0,0,0,1,0,0,0
pedestrian,0,0,0,0,0,1,0,0,0,0
pedigree,0,0,0,0,0,0,1,0,0,1
peerless,0,0,0,0,0,0,1,0,0,0
penal,0,0,0,1,0,1,0,1,0,0
penalty,1,0,0,1,0,1,0,1,0,0
penance,0,0,0,1,0,0,0,1,0,0
penchant,0,0,0,0,0,0,1,0,0,0
penetration,1,0,0,1,0,1,0,0,0,0
penitentiary,1,0,0,0,0,1,0,0,0,0
pensive,0,0,0,0,0,0,0,1,0,0
perceive,0,0,0,0,0,0,1,0,0,1
perceptible,0,0,0,0,0,0,1,0,0,0
perchance,0,0,0,0,0,0,0,0,1,0
perdition,1,0,1,1,0,1,0,1,0,0
perennial,0,0,0,0,0,0,1,0,0,1
perfect,0,1,0,0,1,0,1,0,0,1
perfection,0,1,0,0,1,0,1,0,1,1
performer,0,0,0,0,0,0,1,0,0,0
peri,0,0,0,0,0,0,0,0,1,0
peril,0,1,0,1,0,1,0,1,0,0
perilous,0,1,0,1,0,1,0,1,0,0
periodicity,0,0,0,0,0,0,0,0,0,1
perish,0,0,0,1,0,1,0,1,0,0
perishable,0,0,0,0,0,1,0,0,0,0
perished,0,0,0,0,0,1,0,1,0,0
perishing,0,0,0,1,0,1,0,1,0,0
perjury,0,0,0,1,0,1,0,0,1,0
perk,0,0,0,0,0,0,1,0,0,0
permission,0,0,0,0,0,0,1,0,0,0
pernicious,1,0,0,1,0,1,0,1,0,0
perpetrator,1,0,1,1,0,1,0,1,0,0
perpetuate,0,1,0,0,0,0,0,0,0,0
perpetuation,0,0,0,0,0,1,0,0,0,0
perpetuity,0,1,0,0,0,0,1,0,0,1
perplexed,0,0,0,0,0,1,0,0,0,0
perplexity,0,0,0,0,0,1,0,1,0,0
persecute,1,0,0,1,0,1,0,0,0,0
persecution,1,0,1,1,0,1,0,1,0,0
persistence,0,0,0,0,0,0,1,0,0,0
persistent,0,0,0,0,0,0,1,0,0,0
personable,0,0,0,0,0,0,1,0,0,0
personal,0,0,0,0,0,0,0,0,0,1
perspiration,0,0,1,0,0,0,0,0,0,0
persuade,0,0,0,0,0,0,0,0,0,1
pertinent,0,0,0,0,0,0,1,0,0,1
perturbation,0,0,0,1,0,1,0,0,0,0
pertussis,0,0,0,0,0,1,0,0,0,0
perverse,1,0,1,1,0,1,0,0,0,0
perversion,1,0,1,0,0,1,0,1,0,0
pervert,1,0,1,0,0,1,0,0,0,0
perverted,0,0,1,0,0,1,0,0,0,0
pessimism,1,0,0,1,0,1,0,1,0,0
pessimist,0,0,0,1,0,1,0,1,0,0
pest,1,0,1,1,0,1,0,0,0,0
pestilence,0,0,1,1,0,1,0,0,0,0
pet,0,0,0,0,0,1,0,0,0,0
petroleum,0,0,1,0,0,1,1,0,0,0
petty,0,0,0,0,0,1,0,0,0,0
phalanx,0,0,0,1,0,0,0,0,0,1
phantom,0,0,0,1,0,1,0,0,0,0
pharmaceutical,0,0,0,0,0,0,1,0,0,0
philanthropic,0,0,0,0,0,0,0,0,0,1
philanthropist,0,0,0,0,0,0,1,0,0,1
philanthropy,0,0,0,0,0,0,1,0,0,0
philosopher,0,0,0,0,0,0,1,0,0,1
phlegm,0,0,1,0,0,1,0,0,0,0
phoenix,0,0,0,0,0,0,1,0,0,0
phonetic,0,0,0,0,0,0,1,0,0,0
phony,1,0,1,0,0,1,0,0,0,0
physician,0,0,0,0,0,0,1,0,0,1
physicist,0,0,0,0,0,0,0,0,0,1
physics,0,0,0,0,0,0,1,0,0,0
physiology,0,0,0,0,0,0,1,0,0,0
physique,0,0,0,0,0,0,1,0,0,0
pick,0,0,0,0,0,0,1,0,0,0
picket,1,1,0,1,0,1,0,0,0,0
picketing,1,0,0,0,0,1,0,0,0,0
pickle,0,0,0,0,0,1,0,0,0,0
picnic,0,1,0,0,1,0,1,0,1,1
picturesque,0,0,0,0,1,0,1,0,0,0
piety,0,0,0,0,0,0,1,0,0,0
pig,0,0,1,0,0,1,0,0,0,0
pigeon,0,0,0,0,0,1,0,0,0,0
piles,0,0,1,0,0,1,0,0,0,0
pill,0,0,0,0,0,0,1,0,0,1
pillage,1,0,1,1,0,1,0,0,0,0
pillow,0,0,0,0,0,0,1,0,0,0
pilot,0,0,0,0,0,0,1,0,0,1
pimp,0,0,0,0,0,1,0,0,0,0
pimple,0,0,1,0,0,1,0,0,0,0
pine,0,0,0,0,0,1,0,1,0,0
pinion,0,0,0,1,0,1,0,0,0,0
pinnacle,0,0,0,0,0,0,1,0,0,0
pioneer,0,0,0,0,0,0,1,0,0,0
pious,0,0,1,0,0,0,1,1,0,1
pique,1,0,0,0,0,1,0,0,0,0
piracy,0,0,0,0,0,1,0,0,0,0
pirate,1,0,0,0,0,1,0,0,0,0
pistol,0,0,0,0,0,1,0,0,0,0
pitfall,1,0,1,1,0,1,0,1,1,0
pith,0,0,0,0,0,0,1,0,0,1
pity,0,0,0,0,0,0,0,1,0,0
pivot,0,0,0,0,0,0,1,0,0,1
placard,0,0,0,0,0,0,0,0,1,0
placid,0,0,0,0,0,0,1,0,0,0
plagiarism,0,0,1,0,0,1,0,0,0,0
plague,0,0,1,1,0,1,0,1,0,0
plaintiff,0,0,0,0,0,1,0,0,0,0
plaintive,0,0,0,0,0,0,0,1,0,0
plan,0,1,0,0,0,0,0,0,0,0
planning,0,1,0,0,0,0,1,0,0,1
plated,0,0,0,0,0,1,0,0,0,0
player,0,0,0,0,0,1,0,0,0,0
playful,1,0,0,0,1,0,1,0,1,1
playground,0,1,0,0,1,0,1,0,1,1
playhouse,0,0,0,0,1,0,1,0,0,0
plea,0,1,0,1,0,1,0,1,0,0
pleasant,0,1,0,0,1,0,1,0,1,1
pleased,0,0,0,0,1,0,1,0,0,0
pleasurable,0,0,0,0,1,0,1,0,0,0
pledge,0,0,0,0,1,0,1,0,0,1
plenary,0,0,0,0,0,0,1,0,0,0
plentiful,0,0,0,0,0,0,1,0,0,0
plexus,0,0,0,0,0,0,1,0,0,0
plight,0,1,1,1,0,1,0,1,0,0
plodding,0,0,0,0,0,1,0,0,0,0
plum,0,0,0,0,0,0,1,0,0,0
plumb,0,0,0,0,0,0,1,0,0,0
plummet,0,0,0,1,0,1,0,0,0,0
